ae,mae,mse,rmse,algorithm
3.023080247798942,0.16876204592592586,280.92311244394284,16.760761093815006,baseline
3.0235998149206353,0.17682024444444444,280.8737313735353,16.759287913677458,baseline
5.924421729777779,3.3226578140740743,273.00292390390285,16.522800122978637,baseline
3.0235466923174603,0.1762004807407408,280.877253167042,16.759392983250976,baseline
3.0502005562116405,0.20318698814814817,280.2756232126676,16.741434323637495,baseline
5.932985657206349,3.3317407674074078,273.01113187214827,16.523048504200073,baseline
3.024265449777778,0.18253199999999992,280.82970680697593,16.757974424344248,baseline
5.948757172253969,3.3484681318518508,273.02667958361263,16.523518983062072,baseline
3.0422912914497355,0.19785350518518535,280.3897458485759,16.74484236559353,baseline
3.023185289873016,0.17162327111111114,280.90681389713455,16.76027487534541,baseline
15.278802536698407,13.243970791111106,380.31082674102123,19.501559597658368,baseline
3.024313724708995,0.15610405851851844,281.11959302160386,16.766621395546686,baseline
3.023956181883598,0.15875413333333327,281.08775990114736,16.765672068281287,baseline
5.937087576063492,3.336091287407407,273.015121737563,16.523169240117436,baseline
5.980593901650793,3.382234359999999,273.05976951630987,16.524520250715597,baseline
3.0240977313015875,0.18221466666666658,280.84075906589743,16.75830418228221,baseline
3.034048911619047,0.19625522222222214,280.54302979390894,16.749418789734435,baseline
3.0236204194708995,0.15320708888888884,281.0539689502761,16.764664295782246,baseline
5.9858691768888885,3.3878293488888893,273.06547267011894,16.5246928162105,baseline
5.981151301333333,3.3828255414814814,273.0603691686276,16.52453839502416,baseline
5.872414829777779,3.267498980740741,272.9566221699092,16.521398916856562,baseline
3.026704856825397,0.1877159466666668,280.7240377670376,16.754821329009676,baseline
3.0311607396190476,0.19239751999999988,280.60745778829335,16.751341969773446,baseline
3.023138311936508,0.17052711925925917,280.9130560295237,16.76046109239014,baseline
3.0239860180952385,0.18132594814814806,280.8481509059634,16.75852472343444,baseline
3.0247060769947094,0.18640180148148144,280.80720548525545,16.757303049275425,baseline
3.0233743756825397,0.1741901199999999,280.8886822848825,16.759733956267997,baseline
5.969103625015873,3.370047702962963,273.0475639599871,16.52415093007768,baseline
3.0241440694179893,0.1584792325925926,281.10589924916064,16.766213026475615,baseline
5.928970219301587,3.3274819696296296,273.0072627906012,16.52293142243837,baseline
5.960412629079365,3.360829979999999,273.03852924165966,16.523877548616113,baseline
5.996329808825396,3.398923958518518,273.0769669304682,16.525040602990003,baseline
12.174903485523812,9.951956645925927,322.880994111566,17.9688896182142,baseline
3.023126168063492,0.1702437622222221,280.9146700217952,16.760509241123767,baseline
5.868252654666666,3.2630845525925913,272.95317956801654,16.52129473037802,baseline
3.023285409365079,0.15840456666666658,281.01426001432463,16.763479949411597,baseline
3.0248334298835977,0.18751613925925914,280.8009013662968,16.75711494757665,baseline
5.948935928190476,3.348657721481481,273.026859010216,16.523524412491906,baseline
5.9117102827301595,3.309175976296296,272.9910450223217,16.52244064968374,baseline
5.903950782857143,3.3009462037037034,272.9839724303592,16.522226618417967,baseline
3.024471315089947,0.18434763481481464,280.81883298645414,16.757649984005937,baseline
3.0242573900317464,0.18253199999999992,280.83020066341476,16.75798915930592,baseline
5.968316103238094,3.369212452592592,273.0467382908485,16.52412594635034,baseline
3.0231905283809524,0.16061845629629623,281.0015768698973,16.763101648260005,baseline
3.02470146994709,0.15356559999999997,281.15093234414553,16.767555944267652,baseline
5.976220469269841,3.3775958711111107,273.05508882187536,16.52437862135443,baseline
3.023551625312169,0.15408517925925935,281.04705406596526,16.76445806061041,baseline
5.992978550222222,3.395369593333333,273.07325772893637,16.52492837288369,baseline
5.9412340773968255,3.3404890918518513,273.0191934410002,16.523292451596934,baseline
3.023201434116402,0.17193816370370368,280.9050211581106,16.760221393469436,baseline
4.395627664519072,0.3838277096857946,275.33986915305036,16.59336822809192,bo_3_RF_LCB
3.7947923001302115,0.3359043236309929,267.3018626458135,16.349368876070216,bo_3_RF_LCB
3.7346162089597206,0.25878561101461445,266.18595778738546,16.31520633603466,bo_3_RF_LCB
5.038457063857952,1.1463914171241283,265.1636876147104,16.28384744508221,bo_3_RF_LCB
3.016113510105504,0.13703269527338496,281.1844386084967,16.768555054282306,bo_3_RF_LCB
4.227490826209035,0.548078845579774,273.41125654780103,16.535152147706444,bo_3_RF_LCB
3.039542567300897,0.17229293387516303,281.40571399215975,16.775151683134187,bo_3_RF_LCB
3.797570882817438,0.36790773858362186,272.5110460222614,16.507908590195832,bo_3_RF_LCB
5.417890209217327,0.8145692742871088,274.7276882270244,16.574911409326578,bo_3_RF_LCB
4.951770441874116,0.3314725346272215,267.304203480645,16.349440463839887,bo_3_RF_LCB
3.009549104468595,0.12882424713577456,281.08203380134853,16.765501298838295,bo_3_RF_LCB
3.541395105711463,0.253222353385192,263.91678379249106,16.245515805676686,bo_3_RF_LCB
3.992914225365392,0.3537996693338229,269.00679400905375,16.401426584570434,bo_3_RF_LCB
3.038893259791224,0.1768280534758716,281.4819696127602,16.77742440342856,bo_3_RF_LCB
3.6676784435112477,0.2882906165245712,267.508778338933,16.355695593246196,bo_3_RF_LCB
5.836771664845975,0.3491735001669083,298.11294220786067,17.26594747495372,bo_3_RF_LCB
3.031136778714613,0.19087343042161675,280.7566520667739,16.755794581778982,bo_3_RF_LCB
4.056488261172505,0.3423910290240575,259.5063641630137,16.109201226721755,bo_3_RF_LCB
3.0116865773275916,0.15429957515555554,280.9834304618088,16.76256037906527,bo_3_RF_LCB
5.117154612520388,1.2752651183578965,262.6406231041273,16.206190888179965,bo_3_RF_LCB
3.0395249415717474,0.17538860556762853,280.815382636136,16.757547035176003,bo_3_RF_LCB
4.512640186910214,0.3774596308656371,257.9052495848352,16.059428681769322,bo_3_RF_LCB
3.0010583249853506,0.13459289074013014,280.82977419680617,16.757976435023597,bo_3_RF_LCB
3.0262173851567007,0.14968521738851215,281.3364765193739,16.77308786477236,bo_3_RF_LCB
3.0133948497556426,0.15056827170193987,281.30248430450115,16.7720745378889,bo_3_RF_LCB
3.0052356823563025,0.14000901366080576,280.9679996705856,16.762100097260653,bo_3_RF_LCB
3.92177823002579,0.41735764196433367,269.65639373844834,16.42121779096935,bo_3_RF_LCB
4.071430344399884,0.332272549997151,270.27903731119153,16.440165367513536,bo_3_RF_LCB
4.015106492107535,0.30259195276115336,272.8139117719178,16.517079395944,bo_3_RF_LCB
3.5651663083614227,0.3069735767144098,267.55170560287485,16.357007843822625,bo_3_RF_LCB
7.831037067555152,4.252505658949164,272.0161749960799,16.49291287177859,bo_3_RF_LCB
3.001109195397513,0.15047252471910944,280.30536251532703,16.742322494663846,bo_3_RF_LCB
3.8002480958863853,0.2452657770408539,271.12887489743866,16.465991464149333,bo_3_RF_LCB
3.001842330245269,0.16147601081096663,280.1860392955068,16.738758594815412,bo_3_RF_LCB
3.9593756562235787,0.26679800913992285,254.50455869713957,15.953199011393908,bo_3_RF_LCB
4.88855143355479,0.3790834471623362,261.9802801678476,16.185804897126605,bo_3_RF_LCB
3.0115799097575633,0.16631631832617044,280.42237190190855,16.74581654927309,bo_3_RF_LCB
3.0251978227501124,0.16939073318599052,281.3828658413122,16.774470657559128,bo_3_RF_LCB
3.0014232721732,0.15644468056876315,280.14727490589934,16.7376006316885,bo_3_RF_LCB
3.8752238910336083,0.35226326754828435,271.2889375215527,16.47085114745297,bo_3_RF_LCB
4.131712419842195,0.44122164636349226,273.5262122544119,16.538627883062485,bo_3_RF_LCB
3.0341432780483473,0.1771199293730636,281.33780336282103,16.77312741747409,bo_3_RF_LCB
3.6934202540946095,0.3014835221982151,273.0897888810898,16.525428553628792,bo_3_RF_LCB
3.001488869852974,0.13635962029405185,280.315362736121,16.742621142942973,bo_3_RF_LCB
3.0198915303124503,0.16772883998057259,281.01531259140745,16.763511344327817,bo_3_RF_LCB
3.0466522282929076,0.17336990117350082,280.8863918105962,16.759665623472213,bo_3_RF_LCB
3.013613611027656,0.17135516375149107,280.5203968261842,16.748743141686308,bo_3_RF_LCB
3.6412244691498286,0.2993417462195609,262.9184046233031,16.214758851839367,bo_3_RF_LCB
3.0044369355728495,0.12609164482610224,281.1634448659092,16.767929057158764,bo_3_RF_LCB
2.9836681417939217,0.11985949310452915,280.48347426894577,16.74764085681759,bo_3_RF_LCB
5.956552543066722,1.14274426663333,284.62071613505407,16.870705857641347,bo_3_ET_LCB
