ae,mae,mse,rmse,algorithm
10.174364161070855,0.0672957779629629,1009.7533871716638,31.776616987521876,baseline
10.168862598373593,0.05516790474074079,1010.1867639373461,31.78343537028913,baseline
20.71222841559045,13.299788935296297,917.7216530455208,30.29392105762344,baseline
15.42656407730274,6.668682765444445,919.7778441682728,30.327839424665136,baseline
20.74144555532743,13.33644316514815,917.9546888262579,30.29776706006992,baseline
26.029975198089105,19.971143989703705,1004.3984233656009,31.692245476860755,baseline
20.734945710327427,13.328288814148145,917.9026136925097,30.29690765890984,baseline
10.171788328284487,0.05803689985185187,1009.9405119245706,31.779561229264488,baseline
18.080537763837892,9.998213390370369,907.7527175266013,30.128934888684686,baseline
12.76369334328234,3.3279903900370376,954.1264463572724,30.888937281124974,baseline
23.38092011505637,16.647783976444448,950.0934791652019,30.823586409845333,baseline
18.094887235703165,10.016215455074073,907.7479627217602,30.128855980965493,baseline
26.02891951506978,19.969819587370367,1004.3723824249723,31.691834633308503,baseline
15.434588352638219,6.678749583592593,919.7080698232926,30.32668906793639,baseline
20.721214994898013,13.311063007518518,917.7930438256527,30.2950993367847,baseline
20.71722516006978,13.306057578370368,917.7613165815744,30.29457569568477,baseline
23.371993097383253,16.636584627,949.9478225068281,30.821223572512952,baseline
20.725231628572196,13.316102057037037,917.8250347893,30.29562732127031,baseline
10.168743420475042,0.047791734999999974,1010.3772898868466,31.786432481278023,baseline
18.07696502722222,9.993731229888887,907.7540021575097,30.128956207567327,baseline
18.075331266245307,9.991681602481483,907.7546029884463,30.128966178553924,baseline
15.435896774739673,6.680391058592593,919.6967117786387,30.326501805823874,baseline
20.727776245316697,13.319294394407407,917.8453279738238,30.295962238783964,baseline
15.427206347818036,6.669488523000001,919.7722519021639,30.3277472276159,baseline
18.07658082816157,9.993249234703706,907.7541426947296,30.12895853982891,baseline
15.425431184852387,6.667261500370371,919.7877114575416,30.328002101317878,baseline
12.774043495756846,3.3409751267777783,953.9497294288221,30.886076627322257,baseline
15.427131834184111,6.669395042259258,919.7729006277317,30.32775792286221,baseline
12.770358996218466,3.3363527546296297,954.012599359339,30.8870943819476,baseline
20.735303774173378,13.328738021518522,917.9054789493515,30.296954945164895,baseline
15.42144445981213,6.662259972592592,919.8224672386211,30.32857509410261,baseline
15.420186783609768,6.660682160629629,919.8334418868229,30.32875602273893,baseline
18.080540823467523,9.998217228814815,907.752716443685,30.12893487071332,baseline
18.07527448929952,9.991610373222223,907.7546240197679,30.12896652757555,baseline
18.08154042124799,9.999471269666667,907.7523642264042,30.128929025546267,baseline
10.176170987752014,0.07160323688888884,1009.6472415739744,31.77494675957734,baseline
20.73971450174182,13.334271479740742,917.9408070650743,30.297537970354526,baseline
18.057768730308638,9.969648602851851,907.7615923884201,30.1290821696981,baseline
15.425582367187335,6.6674511654814825,919.7863944530325,30.32798038862846,baseline
23.376403186709613,16.64211728451852,950.0197478708477,30.82239036594741,baseline
18.064364100271064,9.97792279425926,907.7588537719231,30.129036721606667,baseline
20.7158648432394,13.304350999074073,917.7505107702825,30.294397349514686,baseline
10.168631938078368,0.04811557992592583,1010.3556950013701,31.786092792310445,baseline
15.431601356073536,6.67500226062963,919.734019294824,30.32711689717346,baseline
15.429760184015032,6.672692426592592,919.7500284304324,30.327380836966988,baseline
20.716901888698338,13.305652019740743,917.7587481158201,30.294533304142846,baseline
23.397746075818578,16.668892909037037,950.3687000144467,30.828050538664407,baseline
15.43127548801127,6.6745934443333335,919.7368519660436,30.32716359909122,baseline
18.086313276846482,10.00545903396296,907.7507258299695,30.128901835778375,baseline
20.710521981073544,13.297648135629633,917.7081255835479,30.293697786561943,baseline
15.252100514296906,3.4423182648965525,1223.1984573849027,34.974254207701165,bo_3_GP_LCB
14.334036696198325,0.11486149092411804,1263.3770164665548,35.54401519899735,bo_3_GP_LCB
20.253669498764697,0.13105500635358203,1777.3624330488806,42.158776465273284,bo_3_GP_LCB
11.963707175472164,0.08596979376440175,1127.5768891762114,33.57941168597525,bo_3_GP_LCB
15.967002410263607,0.10091882310267025,1584.13978765059,39.80125359395844,bo_3_GP_LCB
23.171517812760097,0.11386739758740949,2298.384890985591,47.941473600480734,bo_3_GP_LCB
15.744204918693066,6.655106543574919,1190.7221744091623,34.50684242884536,bo_3_GP_LCB
23.172005796546614,0.10657487009532707,2299.600997435576,47.95415516340139,bo_3_GP_LCB
15.018050908647714,3.413593383436534,1186.2379527912083,34.44180530679552,bo_3_GP_LCB
16.81261077609388,0.15887141897467527,1539.9345065618322,39.24199926815442,bo_3_GP_LCB
15.245006693108477,3.6651322578832763,1193.9459971295344,34.55352365721236,bo_3_GP_LCB
16.0297263812835,6.644754835037038,1228.7984464658468,35.05422152132103,bo_3_GP_LCB
15.177788488696848,6.617172880462963,1187.508096170208,34.46023935160939,bo_3_GP_LCB
16.46562522523179,0.09595410751125069,1529.0271460657827,39.10277670531573,bo_3_GP_LCB
13.901396700030153,0.11084091445130786,1384.2361362341726,37.205324030764366,bo_3_GP_LCB
13.50946700617729,0.1474952931342749,1268.3805971778734,35.61433134537097,bo_3_GP_LCB
17.255192065818534,1.6851053117309536,1415.7691752070887,37.62670826961998,bo_3_GP_LCB
13.564308239406097,0.16473376472940482,1256.2349240376357,35.443404520977325,bo_3_GP_LCB
23.184527006015543,0.11263033088683486,2299.021219508048,47.94810965521006,bo_3_GP_LCB
15.599775870220688,0.1652840842619469,1365.3581952712746,36.95075364957086,bo_3_GP_LCB
14.532950552831485,0.21248470321945165,1370.9963736845173,37.02696819460807,bo_3_GP_LCB
15.517164670510033,3.095138758198692,1205.2720647633082,34.71702845525965,bo_3_GP_LCB
23.181219348489,0.0955025856527921,2299.9520034342922,47.957814831727816,bo_3_GP_LCB
23.17354685149867,0.10748093580633622,2297.0235029932396,47.92727306026538,bo_3_GP_LCB
13.471357776965617,0.07636347334623517,1224.9260952098336,34.998944201358896,bo_3_GP_LCB
15.939065571513881,6.662105941890823,1192.0623870856812,34.526256488152335,bo_3_GP_LCB
15.850528182627844,6.657966425371464,1191.3767877293806,34.51632639388758,bo_3_GP_LCB
12.968571573081215,0.09904256630551095,1078.4972741734382,32.840482246359265,bo_3_GP_LCB
16.7150127189851,5.114422831309146,1249.4208806331962,35.34714812588416,bo_3_GP_LCB
15.797468074804451,1.9134387431234132,1373.3214948511884,37.058352565261025,bo_3_GP_LCB
14.849925480760641,0.10912328956658435,1206.7747819953643,34.73866407902532,bo_3_GP_LCB
23.176589744006165,0.0976155733688445,2302.210869619793,47.98135960578642,bo_3_GP_LCB
14.712083771284902,0.1860854504320485,1286.3320666593745,35.86547178916478,bo_3_GP_LCB
