ae,mae,mse,rmse,algorithm
0.14320188134164707,0.14544244714706456,0.022943502377518108,0.15147112720752462,baseline
0.13428292141713583,0.1481255754440165,0.02224648885790847,0.14915256906238147,baseline
0.14479337080185198,0.1439580314624268,0.0232186155490845,0.15237655839755831,baseline
0.12635036597551896,0.11931787410340788,0.023139355060216468,0.15211625508214585,baseline
0.1560224043707861,0.14253038691478515,0.026455383629629698,0.16265111013955513,baseline
0.13232801092072047,0.14102616364124487,0.022312412016007647,0.14937339795294088,baseline
0.13947256699751467,0.15510017012795319,0.0224774201921255,0.1499247150810216,baseline
0.15004971752592605,0.1390989608544495,0.024451206480045833,0.15636881556130633,baseline
0.15575219625687406,0.14257629191704457,0.02635084568913289,0.1623294356829127,baseline
0.15237570958381647,0.14038811418165353,0.02515536985414873,0.15860444462293208,baseline
0.12900010205190876,0.12894059985450768,0.022656496437113635,0.15052075085221187,baseline
0.1281112716033732,0.12571274190982584,0.022797825351666162,0.15098948755349215,baseline
0.13026313558006164,0.1335274058251682,0.02249151152834552,0.14997170242530927,baseline
0.1377192513721884,0.15497970897080804,0.022344809368525464,0.14948180280062676,baseline
0.12207693516344927,0.10172061798220233,0.024501364525691856,0.1565291171817303,baseline
0.1294720189442238,0.13065440330554645,0.022589928100186934,0.15029946141016917,baseline
0.12584689846509606,0.11748949209187198,0.0232520384154691,0.1524861909009111,baseline
0.12701424317601992,0.12172879656838498,0.023000990316453366,0.1516607738225457,baseline
0.14951073155937117,0.14071591875411416,0.024301933244080157,0.15589077344115063,baseline
0.1462655836238164,0.14176513547290726,0.023513703734690278,0.1533417873076034,baseline
0.12456866388774789,0.11284748231097597,0.0235681615366363,0.15351925461203977,baseline
0.1459127079396263,0.14271851811605618,0.023439418966743345,0.15309937611480767,baseline
0.12085143135776187,0.09498504302915645,0.025186586684254088,0.15870282506702296,baseline
0.13702768055479178,0.15705442142299797,0.0223077201935835,0.14935769211387642,baseline
0.1282176984850393,0.12609923953271862,0.022779804714959086,0.15092980061922526,baseline
0.13267545253593827,0.1422879252965097,0.022293329926047066,0.1493095105009961,baseline
0.14776390376710538,0.14595640213091154,0.023854082118015783,0.15444766789439,baseline
0.14830983864062566,0.1443185975103507,0.02398814823467198,0.15488107771665324,baseline
0.12538040853470256,0.11579539708149555,0.023362413060963278,0.15284767927895823,baseline
0.12747461404418436,0.1234006697211929,0.022911866112599783,0.15136666116618872,baseline
0.13213321351011384,0.14031874146588408,0.022324503668515905,0.14941386705562473,baseline
0.13266840173180774,0.14226231974466708,0.02229368551585483,0.14931070127708473,baseline
0.13568354345621692,0.15308735182548194,0.0222602601048475,0.1491987268874889,baseline
0.12858982011231557,0.1274506286001954,0.02271914411377047,0.15072871031681545,baseline
0.1250401863683523,0.11455985342475006,0.023446531603291083,0.15312260317566145,baseline
0.15052937697877936,0.1376599824958895,0.024588446546128746,0.1568070360223952,baseline
0.12132432117828539,0.09772597452248633,0.02489679774791377,0.15778719133032876,baseline
0.14067240018656688,0.15303089061230513,0.02260005832528316,0.15033315777061015,baseline
0.13330941621371067,0.14459021444210418,0.022266717028011897,0.14922036398565677,baseline
0.12657378552145873,0.12012923982287349,0.02309149231546829,0.15195885073094062,baseline
0.14663662239664937,0.14287825179140623,0.023594229464132522,0.15360413231463704,baseline
0.1404773677309593,0.1536159879791279,0.02257835982182554,0.1502609723841342,baseline
0.15470170371168815,0.14572776955260236,0.025956918287870317,0.16111150886224831,baseline
0.1609541286664171,0.15309154719523277,0.028594256406187298,0.16909836310913035,baseline
0.13665862366272352,0.15601259244500176,0.02229145043634724,0.1493032164300128,baseline
0.1354905058869912,0.15250823911780487,0.02225611474037248,0.14918483415003175,baseline
0.1357090082332938,0.15316374615671258,0.022260857022480138,0.14920072728535924,baseline
0.1452022571685072,0.14484987042941355,0.0232966591173922,0.15263243140758848,baseline
0.1379926595235651,0.15415948451667794,0.02236184683744922,0.14953878037970358,baseline
0.13136136946221189,0.1375157288708716,0.02238225410860537,0.14960699886237064,baseline
0.0319788081871283,0.02234286428303256,0.0019326303195003143,0.0439616914995353,bo_3_GP_LCB
0.037181233619718035,0.02635232845859936,0.0024782621098313118,0.04978214649682466,bo_3_GP_LCB
0.03460508085595824,0.026497898284984833,0.002195590556662431,0.046857129197833185,bo_3_GP_LCB
0.03706655870659827,0.02583810110553364,0.0025838301185928058,0.05083138910744822,bo_3_GP_LCB
0.033286103458115626,0.02616843509549449,0.0017652840399392047,0.04201528340900731,bo_3_GP_LCB
0.05212552989863119,0.03310899720334837,0.00527267572615195,0.0726131925076425,bo_3_GP_LCB
0.03198552248750013,0.02677886773711402,0.0017230377668066494,0.041509490081265144,bo_3_GP_LCB
0.029120269850333093,0.023985920100900948,0.001295816414368775,0.03599745010926156,bo_3_GP_LCB
0.038718553736666085,0.028772226358051434,0.002692922784486936,0.05189337900432902,bo_3_GP_LCB
0.033784526228061634,0.03220507914697901,0.0018212132357544927,0.04267567498885627,bo_3_GP_LCB
0.03201316121851669,0.024666485462659038,0.0017280952135308772,0.041570364606662726,bo_3_GP_LCB
0.03507285359857673,0.027099147503371612,0.0021639453644704946,0.04651822615352497,bo_3_GP_LCB
0.02935768029725034,0.015602742407431536,0.0017007782675661387,0.04124049305677781,bo_3_GP_LCB
0.02734239996894605,0.02136342647616596,0.0012558559416781378,0.03543805781470166,bo_3_GP_LCB
0.0369691061765793,0.023310234017063447,0.002496215158056679,0.04996213724468439,bo_3_GP_LCB
0.03697323803122227,0.026293597459705387,0.002401540250816392,0.0490055124533597,bo_3_GP_LCB
0.02826638407937549,0.021516360695137626,0.0012718332443111312,0.0356627711249579,bo_3_GP_LCB
0.037777571849656764,0.027905951681292507,0.002496531469377837,0.04996530265472068,bo_3_GP_LCB
0.02765202841981391,0.019769356275806782,0.0013491456221589474,0.036730717691857685,bo_3_GP_LCB
0.02966218405456686,0.0228447674988439,0.0013757568242425814,0.03709119604761461,bo_3_GP_LCB
0.03749813524988494,0.033005418704219136,0.002306800958904758,0.048029167793172914,bo_3_GP_LCB
0.03868744348097464,0.031189680091317173,0.0026868647474832846,0.05183497610188785,bo_3_GP_LCB
0.030391423538606636,0.02573332414898788,0.0014353868095402069,0.03788649904042609,bo_3_GP_LCB
0.036097253951771505,0.034925018956286746,0.001926154448383032,0.043887976125392615,bo_3_GP_LCB
0.0291211350751052,0.02243372214227779,0.001302594247603294,0.03609147056581782,bo_3_GP_LCB
0.028395246792479154,0.023199027871859568,0.0013005727373421963,0.03606345431794071,bo_3_GP_LCB
0.02784767825162746,0.021895146947471855,0.001309388675910169,0.03618547603542296,bo_3_GP_LCB
0.03796665876777701,0.02547261617364094,0.002713326112929392,0.052089596974150144,bo_3_GP_LCB
0.027378688791455243,0.021345808248882214,0.0012560816513843115,0.03544124223816529,bo_3_GP_LCB
0.0342836162358186,0.030887351122023454,0.001726459307861046,0.04155068360281267,bo_3_GP_LCB
0.029512041139972037,0.020997529883193033,0.0015829691056907789,0.03978654427932613,bo_3_GP_LCB
0.026544938824759147,0.02301239276100575,0.0011196214689973274,0.0334607451948896,bo_3_GP_LCB
0.028501856396036928,0.023428326328742366,0.0013827072359463512,0.03718477155969028,bo_3_GP_LCB
0.02784296261726883,0.020530471640143544,0.001396427184724986,0.03736879961578892,bo_3_GP_LCB
0.03217392529226922,0.03258467447957014,0.0015729067449127669,0.03965988836233363,bo_3_GP_LCB
0.03692746665122172,0.02631286454573112,0.002639235477261294,0.05137349002414859,bo_3_GP_LCB
0.042660397495605684,0.03393509104029735,0.0029165675299434326,0.0540052546512229,bo_3_GP_LCB
0.026982423166793917,0.02183894702823619,0.0011107783664179357,0.03332834178920301,bo_3_GP_LCB
0.03848051683751732,0.029150152550828645,0.00267950548183278,0.05176393997594059,bo_3_GP_LCB
0.028810207890356494,0.024908291100617208,0.0012520372141362635,0.03538413788883747,bo_3_GP_LCB
0.030426595698771614,0.026770623116692205,0.0014544253656878147,0.038136929159121015,bo_3_GP_LCB
0.027796633083602893,0.021322154913584912,0.0012623443695484776,0.03552948591731208,bo_3_GP_LCB
0.026248632858532198,0.021688212222799597,0.0010984584350797748,0.033142999789997504,bo_3_GP_LCB
0.035791720782474466,0.03132460458087549,0.0019557949597294247,0.04422437065385357,bo_3_GP_LCB
0.03251131517914789,0.03098008599688251,0.001548171777253267,0.03934681406738374,bo_3_GP_LCB
0.029779450785613403,0.023547923861448883,0.001409955297141138,0.03754937146133258,bo_3_GP_LCB
0.03304488612371159,0.0261787876841455,0.001856395533818906,0.04308590876166947,bo_3_GP_LCB
0.03023984297557812,0.02270154960773496,0.001479858903488085,0.03846893426504151,bo_3_GP_LCB
0.02732255906593396,0.0207709294463152,0.0011865833357577193,0.03444681894976254,bo_3_GP_LCB
0.031998596413039995,0.02606479417289731,0.0017104686996601407,0.04135781304252125,bo_3_GP_LCB
0.022194167367856666,0.017886550088351827,0.0008716094177218857,0.029523031987278774,bo_3_GBRT_LCB
0.02692086604680239,0.020647418336808943,0.0012378200734503135,0.03518266723047463,bo_3_GBRT_LCB
0.029727245730891427,0.022169545110900857,0.0015895760733709203,0.039869487999859246,bo_3_GBRT_LCB
0.03714477567145107,0.027178857464841277,0.0021805326361935824,0.04669617367829598,bo_3_GBRT_LCB
0.024406864083712922,0.01933899272991202,0.000923364994984275,0.030386921446310992,bo_3_GBRT_LCB
0.0328830430752666,0.020738087875940225,0.0020884723708367654,0.045699807120345326,bo_3_GBRT_LCB
0.02481202969252586,0.018394025544224313,0.0010099588590083476,0.031779849889644655,bo_3_GBRT_LCB
0.03562614736525423,0.02563048875257745,0.002829652373263694,0.05319447690563085,bo_3_GBRT_LCB
0.024383077809076125,0.017586157711711237,0.0010656941821109943,0.032644971773781555,bo_3_GBRT_LCB
0.02651786213959843,0.019978757519883428,0.0011932473581776684,0.034543412659690534,bo_3_GBRT_LCB
0.01941898150982962,0.015031608491307247,0.0006156137660911095,0.024811565168104763,bo_3_GBRT_LCB
0.05761635405104877,0.028193416348972655,0.006010388435231169,0.07752669498457399,bo_3_GBRT_LCB
0.030075867411638115,0.024501693680061942,0.00140467124383633,0.037478944006419525,bo_3_GBRT_LCB
0.024101960114656137,0.020340937401088555,0.0008675356692210406,0.02945395846437352,bo_3_GBRT_LCB
