ae,mae,mse,rmse,algorithm
16.551716665728396,7.403530876074075,1002.0308174417326,31.654870358946862,baseline
18.78587286221417,10.312149320555555,984.0301172360716,31.369254330252602,baseline
26.193554142681695,19.956111742296294,1045.4027033947139,32.33268784673977,baseline
21.407365383632314,13.725035810703705,984.4832090654329,31.376475408583307,baseline
18.875844370897475,10.429282039407408,983.6596270736159,31.36334846717767,baseline
16.06274955801073,6.766951056592592,1008.2272498019723,31.752594379073535,baseline
26.70558066655395,20.622712311111112,1056.5178666186039,32.50412076366017,baseline
14.010505515515298,4.09516164277778,1043.0735644228996,32.29664943028765,baseline
23.72541627323511,16.742875648111113,1004.290756941001,31.690546807226298,baseline
21.150696673541066,13.390882207,983.4100774360334,31.35936985074849,baseline
26.335726946229737,20.141204637481483,1048.3998923556471,32.3790038814607,baseline
12.292707037521739,1.436531045074075,1100.3406830918448,33.17138349680105,baseline
18.694167683958664,10.192759560185184,984.4359847708806,31.375722856547554,baseline
21.556676722529783,13.919422270777776,985.2102206613949,31.388058567891626,baseline
18.802603505382717,10.333930723925924,983.9591458883914,31.36812308520214,baseline
21.20092768737466,13.456277300481482,983.6025177685369,31.362438007408432,baseline
21.31314877261084,13.602376449185186,984.0633477568886,31.3697839928312,baseline
23.84445828393827,16.897854869592592,1005.7996818345275,31.714345048172248,baseline
21.2836081816715,13.563917944,983.9379011745581,31.36778444797398,baseline
24.00835372816747,17.111228183777772,1007.9557459976999,31.74831879009816,baseline
26.401879134431027,20.22732729759259,1049.8178249547188,32.400892348123975,baseline
13.79807122196511,3.8185962417407397,1047.4960299644172,32.365043333269575,baseline
16.389284623389155,7.192062745481482,1003.9993388238032,31.685948602240128,baseline
19.0380008439898,10.640391410037036,983.061184245778,31.353806535184496,baseline
16.352725906670965,7.144467435037037,1004.4547257958569,31.693133732653465,baseline
28.852287183258728,23.417481172481484,1112.7926825683112,33.35854736897743,baseline
12.237832552254428,0.8851238235555554,1113.4995252390033,33.36914031315466,baseline
23.92193332753248,16.998718605592597,1006.80752715906,31.730230493317567,baseline
21.482583070173376,13.822960723370368,984.8400053913132,31.38216062337508,baseline
26.429278007802463,20.26299752896296,1050.4094478031786,32.410020793007504,baseline
16.346566202319377,7.136448197296295,1004.5318990134338,31.694351216162065,baseline
21.272350252814814,13.54926139511111,983.8908719244407,31.367034796493606,baseline
19.032300021262476,10.63296958422222,983.0807115519932,31.354117936117948,baseline
26.381033599199146,20.200188770592593,1049.3694126289088,32.39397185633322,baseline
18.909581311315616,10.473203716555556,983.5277768231914,31.361246416926598,baseline
14.203909230726246,4.346951385222223,1039.180312620892,32.2363197747648,baseline
21.466528003382177,13.80205884396296,984.762237993344,31.380921560612972,baseline
28.491459145586155,22.947723915888893,1102.2415686050501,33.20002362356163,baseline
13.698082230620503,3.6884218945185188,1049.630551829833,32.39800228146533,baseline
28.74997924186259,23.284287814814817,1109.7562279105855,33.31300388602904,baseline
23.641787769588298,16.63400080374074,1003.2594453727647,31.674271031434404,baseline
18.517520264115404,9.962784617370371,985.2981336547053,31.389458957661333,baseline
18.56956569269404,10.030541873444445,985.0331282834093,31.385237425952496,baseline
13.968777856645199,4.040836954814814,1043.9301793214595,32.30990837686575,baseline
23.828182309562536,16.87666539351852,1005.5905397083909,31.711047597144926,baseline
18.648637029035427,10.13348380188889,984.648084260347,31.379102668182643,baseline
21.351094769819646,13.651777841777779,984.2288289990355,31.37242147171677,baseline
13.97194038232045,4.044954205222223,1043.8650500407002,32.30890047712395,baseline
16.563287951836287,7.41859538062963,1001.8939970958035,31.652709158866692,baseline
23.611753136403653,16.59489911148148,1002.8948426634375,31.668515005655657,baseline
22.286323188634537,2.3044265805798094,1721.942881749469,41.49629961514001,bo_3_GP_LCB
18.46397320327072,2.4859008927939596,1459.5676391941727,38.20428823043524,bo_3_GP_LCB
15.454122826071474,4.503411013425925,1080.5418564383895,32.87159649968935,bo_3_GP_LCB
19.905965136658214,7.192112006200082,1381.1557166825512,37.16390341019833,bo_3_GP_LCB
17.088519291760203,2.310529651450919,1361.04637783552,36.89236205280871,bo_3_GP_LCB
19.374844938090828,1.9094425558035701,1675.5971802408212,40.93405892702092,bo_3_GP_LCB
18.22069069514311,3.538655428331206,1280.7086268795767,35.78698963142299,bo_3_GP_LCB
18.770480426569794,3.1661386953383364,1469.034045078616,38.327979924313986,bo_3_GP_LCB
21.294009440810843,1.8974092152182531,1770.189505579375,42.07362006744101,bo_3_GP_LCB
20.896693750331,2.3044269267667534,1615.9982537336207,40.1994807644778,bo_3_GP_LCB
18.487892044835387,8.323667484205258,1362.7942788554487,36.916043651174874,bo_3_GP_LCB
