ae,mae,mse,rmse,algorithm
9.044910960767,6.531137780907403,291.2679157628641,17.066573052691748,baseline
3.074662586983167,0.13923522590811999,286.17211430859123,16.91662242614025,baseline
9.182831277655795,6.677545501912432,292.36259684095836,17.09861388653941,baseline
3.0811550179086034,0.15808633035739894,286.3227794183969,16.921075007764635,baseline
3.07139183856934,0.10187498680000306,285.93069346989813,16.909485310614812,baseline
3.0880714835789496,0.1754028093508071,286.42398561478484,16.924065280386532,baseline
3.0846235486904847,0.16707735928959055,286.3752526507551,16.922625465652636,baseline
5.951297697270317,3.2471483165801542,277.97912676255794,16.672706041988445,baseline
12.203355714710964,9.883948365863304,327.08712551610006,18.085550185606742,baseline
12.193480180557032,9.873465106530665,326.9400908259764,18.081484751700465,baseline
3.0840763912140345,0.1656790679608835,286.3670813588109,16.922384032955016,baseline
5.995022711689026,3.2935641011169383,278.0166754880336,16.673832057689488,baseline
12.288848954261129,9.974702727847323,328.3692036075823,18.120960338999208,baseline
3.070687176375615,0.10684771715945285,285.79056453800183,16.905341302026464,baseline
9.193927942213426,6.689325038135146,292.4525350453531,17.101243669550854,baseline
3.0753236744609396,0.14227622830587494,286.18968608386973,16.917141782342245,baseline
9.136697576192455,6.628572803435963,291.99165948007357,17.08776344288724,baseline
3.0705944400401637,0.10471478144406299,285.8026021783802,16.90569732895926,baseline
9.10729658269169,6.597362518027459,291.7577637499129,17.08091811788561,baseline
3.071582950950621,0.10152105470813966,285.95572816690117,16.91022555044436,baseline
6.00239238175024,3.301387289335766,278.0234284918699,16.67403455951408,baseline
5.960431283692933,3.256843969859547,277.98661417694495,16.672930581542794,baseline
3.0760739274443316,0.1457273920294766,286.2096502932731,16.917731830634775,baseline
5.998848159804804,3.2976249614244573,278.02016555877566,16.673936714488743,baseline
3.084867826723417,0.16770162537374866,286.378901980349,16.922733289287194,baseline
3.0711420017238256,0.10762123424682768,285.89802446050004,16.908519286457345,baseline
